,age_true,race_true,race_pred,gender_true,gender_pred
3300,1,3,3,1,0
3301,40,1,1,0,0
3302,30,0,0,0,0
3303,26,0,3,1,1
3304,80,0,0,0,0
3305,56,1,1,1,1
3306,27,0,0,1,1
3307,28,3,0,0,0
3308,14,0,0,0,1
3309,40,0,0,1,1
3310,22,0,0,0,0
3311,8,0,0,0,1
3312,25,0,0,0,0
3313,24,4,3,0,0
3314,26,1,1,0,0
3315,39,1,1,0,0
3316,23,0,0,1,1
3317,28,3,3,0,0
3318,55,0,0,1,1
3319,44,3,3,0,0
3320,58,0,1,0,0
3321,63,0,2,0,0
3322,17,0,0,0,0
3323,34,1,1,1,1
3324,20,0,0,0,0
3325,32,3,0,1,1
3326,63,2,0,0,0
3327,28,1,1,1,1
3328,43,4,3,0,0
3329,28,0,0,0,0
3330,58,0,0,0,0
3331,70,3,0,0,0
3332,45,3,3,0,0
3333,26,3,3,0,0
3334,26,0,0,1,1
3335,36,0,0,0,0
3336,52,1,1,0,0
3337,6,0,0,1,1
3338,22,1,1,1,1
3339,24,3,3,0,0
3340,59,0,0,0,0
3341,25,0,0,1,1
3342,54,0,0,0,0
3343,6,4,4,1,1
3344,10,0,2,0,0
3345,26,1,2,0,0
3346,8,0,0,1,1
3347,86,2,2,1,0
3348,50,3,3,0,0
3349,28,1,1,0,0
3350,1,3,4,1,1
3351,35,1,1,1,1
3352,26,2,0,1,1
3353,25,0,0,0,0
3354,28,0,0,1,1
3355,26,1,4,0,0
3356,25,3,3,0,0
3357,42,0,0,0,0
3358,15,0,0,0,1
3359,30,3,0,0,0
3360,37,0,0,0,0
3361,31,4,0,1,1
3362,16,0,0,0,0
3363,28,3,3,0,0
3364,48,0,0,0,0
3365,26,3,3,1,1
3366,78,3,0,0,0
3367,26,3,1,0,0
3368,50,2,2,0,0
3369,30,1,1,1,1
3370,26,1,1,0,0
3371,76,0,0,0,0
3372,20,0,0,0,0
3373,40,0,0,0,0
3374,22,0,0,0,0
3375,50,4,0,1,1
3376,54,3,0,0,0
3377,42,0,0,0,0
3378,35,0,0,1,1
3379,26,0,0,1,1
3380,32,0,0,1,1
3381,24,4,0,1,1
3382,25,0,0,1,1
3383,10,0,0,1,1
3384,23,3,3,1,1
3385,29,1,1,0,0
3386,27,1,1,1,1
3387,33,1,1,1,0
3388,2,2,2,1,1
3389,51,1,0,1,0
3390,50,2,2,0,1
3391,26,1,1,1,1
3392,3,2,2,1,0
3393,50,0,0,1,1
3394,24,1,1,1,1
3395,24,3,4,1,1
3396,76,0,0,1,1
3397,68,0,0,1,0
3398,26,0,0,0,0
3399,45,3,3,0,0
3400,24,4,1,1,1
3401,41,0,0,0,0
3402,36,0,0,0,1
3403,53,0,0,0,0
3404,1,3,3,0,0
3405,2,4,4,0,1
3406,25,1,1,0,0
3407,36,4,0,1,1
3408,24,0,2,0,0
3409,26,0,0,1,1
3410,73,3,3,1,1
3411,32,1,1,0,0
3412,29,1,1,1,1
3413,22,3,3,1,1
3414,16,0,2,0,0
3415,35,3,2,1,1
3416,3,2,0,1,1
3417,35,1,1,0,0
3418,54,0,0,0,0
3419,3,0,0,1,1
3420,1,4,4,1,1
3421,26,0,0,1,1
3422,15,2,2,0,0
3423,23,2,2,1,1
3424,25,0,0,1,1
3425,36,1,1,1,1
3426,1,3,3,1,0
3427,37,1,1,0,0
3428,45,3,3,0,0
3429,28,0,0,0,0
3430,19,0,0,1,1
3431,35,0,0,0,0
3432,21,3,3,1,1
3433,16,0,0,0,0
3434,2,2,2,1,1
3435,38,1,0,0,0
3436,40,0,0,0,0
3437,30,2,2,1,1
3438,30,3,3,0,0
3439,32,1,1,1,1
3440,20,0,0,0,0
3441,50,2,0,1,0
3442,17,4,0,0,0
3443,32,0,0,1,1
3444,55,0,0,0,0
3445,80,0,0,1,1
3446,53,0,0,0,0
3447,35,4,0,0,0
3448,32,2,2,1,0
3449,24,2,2,1,1
3450,3,3,3,1,1
3451,55,1,1,0,0
3452,36,3,3,0,0
3453,49,0,0,1,1
3454,35,1,1,1,1
3455,27,1,1,0,0
3456,30,2,0,1,1
3457,61,1,1,0,0
3458,23,2,0,0,0
3459,50,1,1,0,0
3460,26,1,1,0,0
3461,39,4,1,0,0
3462,28,0,1,0,0
3463,34,0,0,0,0
3464,66,0,0,1,1
3465,58,0,0,0,0
3466,25,0,0,1,1
3467,38,0,0,1,1
3468,1,2,0,0,1
3469,6,2,2,1,1
3470,28,4,4,0,0
3471,78,2,0,0,1
3472,54,0,0,0,0
3473,35,0,0,0,0
3474,9,0,0,0,1
3475,6,0,0,1,1
3476,19,2,2,0,0
3477,55,3,0,0,0
3478,42,4,0,0,0
3479,17,1,1,0,0
3480,28,0,0,0,0
3481,44,3,0,0,0
3482,29,0,0,1,1
3483,24,1,1,0,0
3484,32,0,0,1,1
3485,2,4,2,0,1
3486,21,1,1,0,0
3487,89,3,0,1,1
3488,60,2,2,0,0
3489,40,0,0,1,1
3490,90,2,0,0,1
3491,45,0,2,0,0
3492,49,1,1,1,1
3493,55,0,0,0,0
3494,76,0,0,1,1
3495,21,1,1,1,1
3496,40,3,3,0,0
3497,25,0,0,0,0
3498,14,2,2,0,1
3499,54,0,0,0,0
3500,2,4,0,0,0
3501,58,1,0,0,0
3502,56,0,0,0,0
3503,58,1,3,0,0
3504,35,2,2,0,0
3505,27,0,0,1,1
3506,26,4,3,1,1
3507,1,2,2,1,0
3508,32,1,3,0,0
3509,20,3,0,1,1
3510,25,1,1,1,0
3511,16,0,0,0,0
3512,15,3,3,1,1
3513,30,3,4,0,0
3514,26,1,3,1,1
3515,45,3,3,0,0
3516,27,1,3,1,0
3517,8,1,1,1,0
3518,54,3,3,0,0
3519,52,0,0,1,1
3520,26,4,0,0,0
3521,10,0,0,0,0
3522,27,3,3,0,0
3523,25,3,3,0,0
3524,29,3,3,0,0
3525,29,0,0,0,0
3526,80,2,2,0,0
3527,36,1,4,1,1
3528,95,0,0,1,1
3529,27,3,1,0,0
3530,26,1,1,1,1
3531,60,0,0,0,0
3532,8,0,0,1,1
3533,24,1,1,1,0
3534,23,4,0,1,1
3535,59,2,2,0,0
3536,1,1,1,1,1
3537,65,0,0,0,0
3538,34,3,3,0,0
3539,28,0,0,0,0
3540,26,2,2,1,1
3541,45,1,1,1,1
3542,52,1,1,0,0
3543,31,1,1,1,1
3544,4,2,2,0,1
3545,34,1,1,1,0
3546,15,3,3,1,1
3547,21,0,0,1,1
3548,40,0,3,1,1
3549,25,0,0,1,1
3550,48,3,3,0,0
3551,55,1,2,1,1
3552,31,3,3,1,1
3553,26,0,1,0,0
3554,87,0,0,0,0
3555,65,1,1,0,0
3556,18,3,3,1,1
3557,26,3,3,1,0
3558,27,2,2,1,1
3559,26,0,0,1,1
3560,42,0,0,0,0
3561,47,0,0,0,0
3562,26,2,2,1,1
3563,55,0,0,1,1
3564,77,0,0,0,0
3565,18,3,3,0,0
3566,68,1,1,0,0
3567,27,1,3,1,1
3568,16,0,1,0,0
3569,10,0,0,1,1
3570,8,0,0,1,1
3571,24,2,2,1,1
3572,32,0,0,1,1
3573,18,1,1,1,1
3574,27,1,1,0,0
3575,17,4,3,1,0
3576,28,0,0,0,0
3577,35,3,3,0,0
3578,67,3,3,0,0
3579,59,0,0,0,0
3580,1,2,2,0,0
3581,40,0,0,0,0
3582,35,0,0,1,1
3583,30,0,0,1,1
3584,26,1,1,1,1
3585,26,4,0,1,1
3586,47,3,3,0,0
3587,35,1,1,0,0
3588,26,0,0,1,1
3589,27,2,2,0,0
3590,31,4,0,0,0
3591,5,0,3,0,1
3592,54,1,1,1,0
3593,21,2,2,1,1
3594,61,0,0,0,0
3595,30,4,3,0,0
3596,26,0,0,0,0
3597,27,4,0,0,0
3598,35,0,0,0,0
3599,73,0,0,1,1
3600,31,4,4,1,1
3601,23,0,0,1,1
3602,32,0,0,0,0
3603,43,0,0,1,1
3604,26,1,0,1,0
3605,29,0,0,1,1
3606,67,0,1,0,0
3607,30,4,4,1,1
3608,53,1,1,1,1
3609,34,0,0,1,1
3610,32,3,3,0,0
3611,36,0,0,0,0
3612,26,2,2,0,0
3613,35,0,0,0,0
3614,85,0,0,0,0
3615,76,2,2,0,0
3616,31,0,0,1,1
3617,26,3,3,1,1
3618,55,0,0,0,0
3619,29,4,0,0,0
3620,2,1,3,1,0
3621,26,2,2,1,1
3622,26,2,2,0,1
3623,38,0,3,1,0
3624,47,0,0,0,0
3625,28,1,1,1,1
3626,34,0,3,1,1
3627,29,2,0,1,1
3628,28,2,2,1,1
3629,24,4,4,0,0
3630,38,1,1,0,0
3631,40,0,0,0,0
3632,18,3,3,0,0
3633,32,0,0,1,0
3634,29,1,3,1,1
3635,24,1,1,0,0
3636,25,2,2,1,1
3637,60,0,0,1,1
3638,66,0,0,0,0
3639,38,0,0,0,0
3640,31,1,1,1,1
3641,2,3,3,1,0
3642,28,4,0,1,1
3643,1,0,2,1,1
3644,42,0,0,0,0
3645,3,0,0,1,1
3646,27,1,1,0,0
3647,54,1,1,0,0
3648,45,0,0,1,1
3649,50,3,3,0,0
3650,60,2,2,0,0
3651,1,2,2,0,0
3652,31,0,0,0,0
3653,27,2,2,1,1
3654,27,2,2,1,1
3655,8,0,0,0,0
3656,45,0,0,0,0
3657,48,0,0,0,0
3658,28,2,2,1,1
3659,16,0,0,1,0
3660,24,0,0,1,1
3661,65,0,0,0,0
3662,55,3,3,0,0
3663,39,3,3,0,0
3664,51,0,0,0,0
3665,24,2,2,1,1
3666,52,0,0,0,0
3667,24,2,2,1,0
3668,26,0,0,1,1
3669,24,2,2,1,1
3670,24,3,3,1,1
3671,40,1,1,1,1
3672,45,3,3,0,0
3673,31,0,0,1,1
3674,53,1,1,0,0
3675,89,1,0,1,1
3676,22,4,1,1,1
3677,26,3,3,0,0
3678,7,3,2,1,1
3679,37,0,0,1,1
3680,61,0,0,0,0
3681,82,0,0,1,1
3682,23,1,1,1,1
3683,35,1,1,0,0
3684,85,0,0,1,0
3685,12,0,0,1,1
3686,22,2,2,0,0
3687,35,2,2,0,0
3688,52,0,0,0,0
3689,72,0,0,0,0
3690,26,1,1,0,0
3691,26,0,0,0,0
3692,72,0,0,0,0
3693,26,3,4,0,0
3694,2,2,2,1,0
3695,20,0,0,0,0
3696,12,3,3,0,0
3697,67,0,0,0,0
3698,4,0,0,0,1
3699,26,1,0,1,1
3700,28,3,3,0,1
3701,61,3,1,1,1
3702,28,1,1,1,1
3703,19,0,0,0,0
3704,48,1,1,1,1
3705,8,0,0,0,0
3706,28,2,2,1,1
3707,21,1,1,1,1
3708,16,0,0,0,0
3709,26,0,0,1,1
3710,35,1,2,1,1
3711,32,0,0,0,0
3712,1,0,0,0,0
3713,73,0,0,1,1
3714,4,0,0,1,0
3715,23,0,0,1,1
3716,43,2,2,0,0
3717,25,1,0,0,0
3718,28,3,3,0,0
3719,2,0,0,0,0
3720,1,3,3,0,1
3721,36,0,0,1,1
3722,54,0,0,0,0
3723,55,0,0,0,0
3724,58,0,0,0,0
3725,15,0,0,0,0
3726,65,0,0,0,0
3727,60,0,0,1,1
3728,34,1,0,1,1
3729,1,3,0,1,1
3730,52,0,0,0,0
3731,22,0,3,0,0
3732,22,0,0,0,0
3733,28,3,3,1,1
3734,26,0,0,1,1
3735,30,1,1,0,0
3736,68,0,0,1,1
3737,31,0,0,0,0
3738,1,0,0,1,1
3739,35,4,0,1,1
3740,25,3,3,0,0
3741,28,1,0,0,0
3742,82,0,0,0,0
3743,53,0,0,0,0
3744,61,0,0,0,0
3745,47,3,3,1,1
3746,52,0,0,0,0
3747,35,0,0,0,0
3748,21,4,0,1,1
3749,52,0,0,0,0
3750,15,4,0,1,1
3751,48,3,3,1,1
3752,23,0,0,0,0
3753,17,4,0,1,1
3754,32,1,1,0,0
3755,39,4,0,1,1
3756,34,4,1,0,0
3757,1,0,0,0,0
3758,1,0,0,1,1
3759,76,0,0,1,0
3760,30,0,0,0,0
3761,2,2,2,1,0
3762,43,0,3,1,1
3763,80,0,0,0,0
3764,2,2,2,0,0
3765,45,3,0,0,0
3766,24,4,3,1,1
3767,61,0,0,0,0
3768,44,3,3,0,0
3769,26,3,3,1,1
3770,35,0,0,1,1
3771,32,0,0,1,0
3772,29,1,0,1,1
3773,30,1,1,1,1
3774,55,0,0,0,0
3775,5,2,0,0,0
3776,27,1,1,0,0
3777,43,0,0,0,0
3778,28,3,1,1,0
3779,40,2,2,0,0
3780,9,4,4,1,0
3781,67,0,0,0,0
3782,31,1,1,1,0
3783,45,4,0,0,0
3784,31,1,0,1,1
3785,38,2,2,0,0
3786,26,1,1,1,1
3787,80,2,2,0,0
3788,1,2,2,0,0
3789,36,1,1,1,1
3790,12,2,0,1,1
3791,13,3,0,1,1
3792,85,0,0,0,0
3793,37,3,0,0,0
3794,28,1,1,1,1
3795,5,0,0,1,1
3796,1,2,2,0,0
3797,15,0,0,1,1
3798,14,0,0,1,1
3799,43,0,0,0,0
3800,1,3,0,1,0
3801,26,3,3,1,1
3802,52,1,1,0,0
3803,45,0,0,0,0
3804,24,0,3,1,1
3805,22,2,2,0,0
3806,1,2,2,0,0
3807,65,0,0,1,1
3808,27,3,0,0,0
3809,32,2,2,0,0
3810,2,4,2,1,0
3811,37,2,2,1,1
3812,35,3,3,1,1
3813,24,0,0,1,1
3814,34,0,0,1,1
3815,26,0,3,0,0
3816,36,1,1,1,0
3817,37,0,0,1,1
3818,31,0,0,1,1
3819,1,3,3,0,1
3820,42,3,3,0,0
3821,32,4,0,0,0
3822,30,0,0,1,1
3823,6,0,0,0,1
3824,40,4,0,0,0
3825,27,3,3,1,1
3826,45,0,0,1,1
3827,16,0,0,0,0
3828,52,0,0,0,0
3829,25,1,1,1,1
3830,38,1,1,0,0
3831,92,0,0,1,1
3832,82,2,2,0,0
3833,32,0,0,1,1
3834,73,3,2,1,1
3835,28,1,1,1,1
3836,38,2,2,1,1
3837,1,2,2,1,0
3838,72,0,0,0,0
3839,3,3,0,1,1
3840,2,2,2,1,0
3841,43,3,3,0,0
3842,60,0,0,1,1
3843,96,2,0,1,1
3844,1,0,2,0,0
3845,53,3,3,0,0
3846,25,1,1,1,1
3847,31,1,1,1,1
3848,1,2,2,0,0
3849,53,0,0,0,0
3850,90,0,0,0,1
3851,56,0,0,0,0
3852,50,0,0,0,0
3853,61,0,0,0,0
3854,27,1,1,1,1
3855,20,1,0,0,0
3856,24,0,0,1,1
3857,16,0,0,1,1
3858,26,1,1,0,0
3859,52,0,0,1,1
3860,52,0,0,1,1
3861,17,1,1,0,0
3862,23,1,1,0,0
3863,34,4,0,0,0
3864,32,0,3,0,0
3865,35,1,1,1,1
3866,24,2,3,1,1
3867,26,1,1,1,1
3868,26,3,3,1,1
3869,25,0,0,1,1
3870,28,3,3,1,1
3871,26,4,4,1,0
3872,40,3,0,0,0
3873,18,4,2,1,1
3874,42,0,0,1,1
3875,65,4,0,1,1
3876,50,0,0,0,0
3877,39,0,0,0,0
3878,36,0,0,0,0
3879,65,3,3,0,0
3880,21,2,2,0,0
3881,50,1,1,0,0
3882,63,0,0,0,1
3883,21,3,3,0,0
3884,2,2,2,0,0
3885,61,0,0,0,0
3886,30,1,1,1,1
3887,28,1,0,0,0
3888,26,3,3,0,0
3889,25,3,3,0,0
3890,32,4,0,1,1
3891,32,1,0,0,0
3892,68,0,0,0,0
3893,29,4,2,1,1
3894,85,3,3,1,1
3895,37,0,0,0,0
3896,3,0,2,0,1
3897,10,0,0,0,1
3898,25,1,1,0,0
3899,82,2,1,0,0
3900,65,0,0,1,1
3901,33,0,2,1,0
3902,29,1,0,1,1
3903,2,3,3,1,1
3904,23,3,3,0,0
3905,58,0,0,0,0
3906,2,0,0,0,0
3907,24,3,3,1,1
3908,18,0,0,1,1
3909,73,0,0,1,1
3910,22,0,0,1,1
3911,29,3,3,0,0
3912,37,3,0,0,0
3913,62,0,0,0,1
3914,19,4,4,1,0
3915,2,3,3,1,1
3916,38,0,0,0,0
3917,59,1,1,1,1
3918,60,1,1,1,1
3919,40,0,0,0,0
3920,26,3,3,1,1
3921,57,0,0,0,0
3922,37,4,0,0,0
3923,23,2,2,1,1
3924,25,1,1,0,0
3925,5,2,2,1,0
3926,40,0,0,0,0
3927,30,0,0,0,0
3928,26,1,1,1,0
3929,36,1,1,1,1
3930,65,0,0,0,0
3931,21,2,2,0,0
3932,53,0,0,0,0
3933,1,2,2,1,1
3934,24,2,2,1,1
3935,24,1,1,0,0
3936,70,0,0,0,0
3937,24,1,0,0,1
3938,88,0,0,0,0
3939,33,0,0,0,0
3940,52,0,0,0,0
3941,30,0,0,1,1
3942,2,4,4,0,0
3943,42,0,0,0,0
3944,36,1,1,0,0
3945,35,0,0,0,0
3946,48,1,1,0,0
3947,15,0,0,1,1
3948,64,0,0,0,0
3949,24,2,2,1,1
3950,85,3,0,1,1
3951,26,0,0,1,1
3952,22,3,3,1,1
3953,39,0,0,1,1
3954,28,1,2,1,1
3955,39,0,0,1,1
3956,28,0,0,1,0
3957,29,3,3,1,1
3958,31,1,1,1,1
3959,40,2,2,0,0
3960,4,2,2,1,1
3961,47,0,0,0,0
3962,48,1,1,0,0
3963,33,0,0,1,1
3964,15,0,0,0,0
3965,1,2,2,0,0
3966,8,0,0,0,0
3967,50,0,0,0,0
3968,30,0,0,1,1
3969,26,0,0,1,1
3970,45,0,3,0,0
3971,35,1,1,0,0
3972,64,0,0,1,1
3973,31,1,1,0,0
3974,26,1,1,1,1
3975,24,0,0,0,0
3976,27,2,0,1,1
3977,31,3,3,1,1
3978,25,3,3,1,1
3979,46,0,0,1,0
3980,69,0,0,1,1
3981,53,0,0,0,0
3982,9,3,0,0,0
3983,6,1,1,1,1
3984,43,3,2,1,1
3985,5,0,0,1,1
3986,24,4,3,1,1
3987,55,0,0,0,0
3988,56,0,0,0,0
3989,66,0,0,1,1
3990,71,0,0,0,0
3991,35,0,0,1,1
3992,26,1,4,0,0
3993,13,0,0,1,1
3994,26,3,3,1,1
3995,62,0,0,0,0
3996,35,3,3,0,0
3997,50,1,1,0,0
3998,18,4,4,1,1
3999,26,1,1,0,0
4000,27,0,0,0,1
4001,31,3,3,1,1
4002,27,0,0,1,1
4003,36,3,3,1,1
4004,27,1,1,1,1
4005,5,2,2,1,1
4006,37,1,1,0,0
4007,83,0,0,1,1
4008,24,2,2,1,1
4009,24,2,2,1,1
4010,56,0,0,0,0
4011,34,1,1,0,0
4012,50,1,0,0,1
4013,36,1,0,0,0
4014,42,0,0,1,1
4015,24,1,1,0,1
4016,13,0,0,1,1
4017,27,0,0,0,0
4018,42,3,3,0,0
4019,6,4,3,1,1
4020,1,0,0,0,0
4021,28,1,1,1,1
4022,16,0,0,0,0
4023,30,0,0,1,1
4024,34,0,0,1,1
4025,18,0,0,1,1
4026,34,0,0,0,0
4027,65,1,1,0,0
4028,2,2,2,1,1
4029,58,1,1,0,0
4030,36,0,3,0,0
4031,35,0,0,0,0
4032,28,1,1,0,0
4033,21,4,0,1,1
4034,26,0,0,1,1
4035,36,3,3,0,0
4036,38,4,0,1,1
4037,35,0,0,0,0
4038,50,0,0,0,0
4039,29,0,0,0,0
4040,26,1,1,1,1
4041,26,1,1,0,0
4042,22,1,1,0,0
4043,44,0,0,1,1
4044,48,2,2,1,1
4045,26,3,3,0,1
4046,26,1,1,1,1
4047,26,0,1,0,0
4048,42,1,1,0,0
4049,32,0,0,1,1
4050,39,0,0,0,0
4051,16,0,0,0,0
4052,10,0,0,0,1
4053,42,1,1,0,0
4054,26,3,3,0,0
4055,3,0,3,0,0
4056,26,3,3,1,1
4057,26,2,2,1,1
4058,30,1,1,0,0
4059,68,0,0,1,1
4060,65,0,0,0,0
4061,7,4,3,1,1
4062,23,3,4,0,0
4063,75,0,0,0,0
4064,28,0,3,0,0
4065,38,2,2,1,0
4066,35,3,0,1,1
4067,60,3,3,0,0
4068,22,3,4,1,1
4069,1,2,2,0,1
4070,23,0,0,0,0
4071,1,4,0,0,1
4072,12,0,0,1,1
4073,28,2,2,0,0
4074,24,2,0,1,1
4075,24,2,2,0,0
4076,52,0,0,0,0
4077,58,0,0,0,0
4078,29,2,2,0,0
4079,48,0,0,1,1
4080,35,0,2,0,0
4081,17,0,0,0,0
4082,42,3,3,0,0
4083,32,0,0,0,0
4084,38,0,2,0,1
4085,25,1,0,1,1
4086,22,2,0,0,1
4087,2,2,2,0,0
4088,23,4,4,1,1
4089,29,1,1,1,1
4090,27,0,0,0,0
4091,65,1,1,1,1
4092,27,1,1,0,0
4093,27,1,1,0,0
4094,26,0,0,1,1
4095,70,0,0,0,0
4096,67,3,3,0,0
4097,76,1,1,0,0
4098,29,1,1,1,1
4099,46,0,0,0,0
4100,51,1,1,0,0
4101,28,2,2,1,1
4102,1,0,0,0,1
4103,61,0,0,0,0
4104,9,0,0,0,0
4105,35,3,2,1,1
4106,64,0,0,0,0
4107,32,0,0,0,0
4108,40,2,2,1,1
4109,38,0,0,1,1
4110,21,2,0,1,1
4111,31,1,1,0,0
4112,31,2,2,1,1
4113,27,2,2,1,0
4114,22,3,3,1,1
4115,49,3,3,1,1
4116,1,2,2,0,0
4117,32,1,4,1,1
4118,86,0,0,1,1
4119,45,0,0,0,0
4120,50,0,0,0,0
4121,35,3,3,0,0
4122,28,1,1,0,0
4123,1,2,2,0,0
4124,25,3,0,0,0
4125,41,4,0,0,0
4126,2,2,2,0,0
4127,26,2,2,0,0
4128,26,0,0,0,0
4129,28,1,1,1,1
4130,20,3,3,1,1
4131,32,0,0,1,1
4132,37,0,0,1,1
4133,90,2,2,1,1
4134,6,4,3,1,1
4135,26,0,0,1,1
4136,1,2,2,1,0
4137,35,2,2,0,0
4138,26,2,2,1,1
4139,2,2,2,1,0
4140,38,0,0,1,1
4141,38,1,1,0,0
4142,18,0,0,1,1
4143,58,0,0,0,0
4144,23,0,1,1,1
4145,6,4,0,0,0
4146,54,3,3,0,0
4147,21,1,1,1,1
4148,31,1,1,1,1
4149,66,0,0,1,1
4150,32,2,2,1,1
4151,4,3,3,0,1
4152,8,0,0,1,1
4153,54,0,0,0,0
4154,85,2,0,1,1
4155,26,3,3,1,1
4156,35,0,0,0,0
4157,58,0,0,0,0
4158,3,2,2,0,0
4159,2,2,2,1,0
4160,35,4,0,1,1
4161,47,0,0,0,0
4162,39,3,1,1,0
4163,31,1,0,0,0
4164,50,0,0,1,1
4165,22,0,3,1,1
4166,32,2,0,1,1
4167,81,0,0,1,1
4168,45,0,0,0,0
4169,1,2,2,1,1
4170,61,0,0,1,1
4171,22,1,1,1,1
4172,26,3,4,1,1
4173,67,0,0,1,1
4174,67,0,0,0,0
4175,2,2,0,0,0
4176,32,0,0,0,0
4177,36,0,0,0,0
4178,36,0,0,0,0
4179,2,3,3,0,0
4180,24,0,0,1,1
4181,57,0,0,0,0
4182,69,0,0,1,0
4183,18,3,3,1,1
4184,26,1,1,1,1
4185,49,0,0,1,1
4186,15,4,0,1,0
4187,60,0,0,1,1
4188,36,1,1,1,1
4189,28,0,0,1,1
4190,1,2,2,1,0
4191,46,0,0,0,0
4192,28,1,3,1,1
4193,25,3,0,1,1
4194,80,0,0,1,1
4195,8,4,2,1,1
4196,28,1,1,0,0
4197,16,1,1,1,1
4198,32,1,1,1,1
4199,24,3,2,1,1
4200,38,0,0,1,1
4201,29,0,0,0,0
4202,1,4,0,1,0
4203,27,1,1,0,0
4204,2,2,2,0,0
4205,47,0,0,0,0
4206,32,3,0,0,0
4207,38,0,0,0,0
4208,1,0,0,0,1
4209,25,3,0,1,1
4210,30,0,0,0,0
4211,23,2,2,1,1
4212,57,1,1,0,0
4213,30,1,1,0,0
4214,33,1,1,1,1
4215,70,0,0,1,1
4216,27,2,3,0,0
4217,14,0,0,0,0
4218,24,4,2,1,1
4219,30,0,0,0,0
4220,26,4,0,1,0
4221,23,0,0,1,1
4222,35,0,0,0,0
4223,1,2,2,1,0
4224,4,2,2,1,0
4225,68,0,0,0,0
4226,36,1,4,1,1
4227,34,0,0,1,1
4228,26,4,4,1,1
4229,40,0,0,0,0
4230,27,4,4,1,1
4231,23,2,0,1,1
4232,16,0,3,1,1
4233,1,3,3,1,0
4234,37,1,1,0,0
4235,54,3,3,0,0
4236,49,0,0,0,0
4237,85,0,0,1,1
4238,31,1,3,0,0
4239,41,4,0,0,0
4240,3,3,3,1,1
4241,14,0,0,1,1
4242,48,4,0,0,0
4243,35,1,1,0,0
4244,55,1,1,0,0
4245,66,0,0,0,0
4246,28,1,3,1,1
4247,27,2,2,1,1
4248,28,3,3,0,0
4249,26,3,3,0,0
4250,54,0,0,0,0
4251,40,0,0,0,0
4252,37,1,1,1,1
4253,26,2,0,1,1
4254,30,3,3,0,0
4255,39,0,0,1,1
4256,4,0,0,1,1
4257,24,2,2,1,1
4258,30,0,0,0,1
4259,30,0,0,0,0
4260,1,0,1,1,1
4261,24,2,2,1,1
4262,45,0,0,0,0
4263,24,1,3,1,1
4264,27,4,0,0,0
4265,34,3,3,0,0
4266,26,0,0,0,0
4267,1,2,2,1,0
4268,46,3,3,0,0
4269,30,0,0,0,0
4270,34,0,0,1,1
4271,59,0,0,0,0
4272,55,0,0,1,1
4273,50,0,0,0,0
4274,6,3,3,1,1
4275,35,0,0,1,1
4276,32,2,2,0,0
4277,30,2,2,1,1
4278,34,1,1,1,1
4279,31,4,0,1,1
4280,20,4,0,1,1
4281,24,0,0,1,0
4282,44,4,0,0,0
4283,30,1,1,1,1
4284,58,0,0,1,1
4285,37,1,1,1,1
4286,31,3,3,0,0
4287,72,0,0,1,1
4288,18,0,0,1,1
4289,36,3,3,0,0
4290,26,0,0,1,1
4291,50,3,2,0,0
4292,1,4,2,1,0
4293,25,0,4,0,0
4294,22,1,1,0,0
4295,28,1,3,0,0
4296,34,0,0,0,0
4297,28,2,2,1,1
4298,23,1,3,1,1
4299,24,1,1,1,1
4300,26,0,0,1,1
4301,54,2,0,1,1
4302,73,0,0,1,1
4303,45,0,2,0,0
4304,54,1,1,1,0
4305,23,4,4,1,1
4306,26,3,3,0,0
4307,37,3,3,1,1
4308,16,0,0,0,1
4309,31,0,0,0,0
4310,61,3,1,0,0
4311,26,1,1,1,1
4312,28,0,0,0,0
4313,4,2,2,1,1
4314,67,2,2,0,0
4315,24,2,2,1,1
4316,52,0,0,0,0
4317,35,1,1,1,1
4318,37,3,2,0,0
4319,25,0,2,0,0
4320,8,1,1,1,0
4321,43,4,2,0,0
4322,56,0,0,0,0
4323,28,1,1,0,0
4324,87,0,3,1,1
4325,23,4,0,1,1
4326,81,0,0,1,1
4327,26,1,3,1,1
4328,26,1,1,1,1
4329,29,2,2,1,1
4330,1,2,2,0,0
4331,26,3,3,1,1
4332,1,4,0,1,0
4333,30,1,1,0,0
4334,28,3,3,1,1
4335,1,2,2,1,0
4336,26,3,0,1,1
4337,26,1,1,0,0
4338,45,1,1,0,0
4339,29,2,2,1,1
4340,70,0,0,1,0
4341,23,3,3,0,1
4342,26,1,3,0,0
4343,39,3,3,0,0
4344,30,1,4,0,0
4345,28,0,0,0,0
4346,26,0,0,1,1
4347,24,1,1,0,0
4348,21,0,0,0,0
4349,40,0,0,1,1
4350,40,3,2,0,0
4351,22,4,4,1,0
4352,37,0,0,1,1
4353,41,1,0,0,0
4354,56,0,0,1,1
4355,8,2,0,1,1
4356,34,3,1,0,0
4357,32,0,0,0,0
4358,48,3,3,0,0
4359,29,1,0,1,1
4360,52,0,0,0,0
4361,72,0,0,0,0
4362,45,3,0,1,0
4363,3,3,3,1,0
4364,35,0,0,0,0
4365,62,0,0,0,0
4366,25,3,3,1,1
4367,8,0,0,0,0
4368,53,0,0,1,1
4369,29,1,1,1,1
4370,60,3,3,1,0
4371,22,1,1,1,1
4372,33,0,0,0,0
4373,25,4,0,0,0
4374,18,4,4,1,1
